Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
67,5,2024-01-17,"California Vacation Sunset Cute Cali 70s Vintage Retro Beach T-Shirt","Retro Beach Vacation Summer Quotes Shirts & Gifts",B0CSHXKPZH,322856,LOW,466,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=California%20Vacation%20Sunset%20Cute%20Cali%2070s%20Vintage%20Retro%20Beach%20T-Shirt,6/2/2026
68,5,2024-12-16,"Nevada Las Vegas Souvenir Vacation Trip 2026 T-Shirt","Welcome To Fabulous Las Vegas Nevada Apparel",B0DQL5JCVR,488719,LOW,468,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Nevada%20Las%20Vegas%20Souvenir%20Vacation%20Trip%202026%20T-Shirt,6/2/2026
69,5,2021-06-06,"Vacation Summer Sunglasses and Palm Trees Vacay Mode Ocean T-Shirt","Tropical Beach Vacations, Sunglasses & Palm Trees",B096R7HV5C,400021,LOW,470,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vacation%20Summer%20Sunglasses%20and%20Palm%20Trees%20Vacay%20Mode%20Ocean%20T-Shirt,6/2/2026
70,5,2025-05-19,"Tropical Cruise On Vacation Time with Palm Tree Sunset View T-Shirt","Cruise Vacation Sunset Palm Tree Tropical Travel",B0F95V4S5G,497310,LOW,471,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Tropical%20Cruise%20On%20Vacation%20Time%20with%20Palm%20Tree%20Sunset%20View%20T-Shirt,6/2/2026
71,5,2023-09-26,"Funny Cruise Blame It On The Drink Package Cruise Vacation Tank Top","Cruise Ship Drinking Party Lovers Cruisers Tee.",B0CJTV5RH3,459767,MEDIUM,530,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cruise%20Blame%20It%20On%20The%20Drink%20Package%20Cruise%20Vacation%20Tank%20Top,6/2/2026
72,5,2023-03-14,"Retro On Cruise Time Summer Vacation Outfits for Women Men T-Shirt","Family Matching Tees Retro Cruise Vacation Summer",B0BYD99323,535730,MEDIUM,554,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20On%20Cruise%20Time%20Summer%20Vacation%20Outfits%20for%20Women%20Men%20T-Shirt,6/2/2026
73,5,2024-02-23,"Key West Florida Keys Vacation Turtle T-Shirt","Key West Florida Keys Vacation Souvenirs",B0CWCFWF8V,520900,MEDIUM,560,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Key%20West%20Florida%20Keys%20Vacation%20Turtle%20T-Shirt,6/2/2026
74,5,2021-06-09,"Funny Vintage Retro Summer Vacation Hawaii Kauai Beach T-Shirt","Family Vacation Kauai Beach Gifts",B096YC5QG2,446198,MEDIUM,591,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Vintage%20Retro%20Summer%20Vacation%20Hawaii%20Kauai%20Beach%20T-Shirt,6/2/2026
75,5,2026-04-22,"If Crabby Please Return to The Beach Ocean Summer Vacation T-Shirt","If Crabby Please Return To The Beach Ocean Summer.",B0GY4FR3CV,398769,MEDIUM,633,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=If%20Crabby%20Please%20Return%20to%20The%20Beach%20Ocean%20Summer%20Vacation%20T-Shirt,6/2/2026
76,5,2025-09-17,"Cruise Crew 2026 Anchor Vacation Sailing Trip Matching Group T-Shirt","Cruise Crew 2026 Anchor Vacation Trip Matching",B0FRGK87JH,532500,MEDIUM,633,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Crew%202026%20Anchor%20Vacation%20Sailing%20Trip%20Matching%20Group%20T-Shirt,6/2/2026
77,5,2017-05-27,"Jamaican Flag Jamaica Souvenir Love Travel Vacation T-Shirt Small","Jamaica Gifts .",B07KWSTJ4X,422987,MEDIUM,642,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Jamaican%20Flag%20Jamaica%20Souvenir%20Love%20Travel%20Vacation%20T-Shirt%20Small,6/2/2026
78,5,2026-03-21,"Girls Trip 2026 Cute Girls Weekend 2026 Summer Vacation T-Shirt","Girls Trip 2026 Girls Weekend Summer Vacation Trip",B0GTFBGRLJ,306358,MEDIUM,687,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Girls%20Trip%202026%20Cute%20Girls%20Weekend%202026%20Summer%20Vacation%20T-Shirt,6/2/2026
79,5,2018-11-23,"Oh Ship It’s A Family Vacation Funny Cruise Party Outfit T-Shirt","OH SHIP! Cruise Wear",B07KTXPGLN,379983,MEDIUM,701,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oh%20Ship%20It%E2%80%99s%20A%20Family%20Vacation%20Funny%20Cruise%20Party%20Outfit%20T-Shirt,6/2/2026
80,5,2025-05-03,"Teach I Thought You Said Beach Teacher Summer Vacation T-Shirt","Groovy Teach I Thought You Said Beach",B0F7CW8L39,522731,MEDIUM,728,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Teach%20I%20Thought%20You%20Said%20Beach%20Teacher%20Summer%20Vacation%20T-Shirt,6/2/2026
81,5,2023-10-07,"Countdown is Over Its Cruise Time Funny Cruise Vacation Trip T-Shirt","Cruise Birthday Family Cruise 2024 Vacation Dress.",B0CKNS29XH,418305,MEDIUM,733,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Countdown%20is%20Over%20Its%20Cruise%20Time%20Funny%20Cruise%20Vacation%20Trip%20T-Shirt,6/2/2026
82,5,2026-05-06,"Summer Vacation If Crabby Please Return to The Beach Crab T-Shirt","Summer If Crabby Please Return To The Beach Crab",B0GZQCW3WJ,359223,MEDIUM,756,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Summer%20Vacation%20If%20Crabby%20Please%20Return%20to%20The%20Beach%20Crab%20T-Shirt,6/2/2026
83,5,2019-04-28,"Hawaiian Island Tropical Hawaii Design Vacation Souvenir T-Shirt","Hawaii By Design Tee Company",B07R5KY813,499944,MEDIUM,758,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Hawaiian%20Island%20Tropical%20Hawaii%20Design%20Vacation%20Souvenir%20T-Shirt,6/2/2026
84,5,2019-06-26,"Cruise Vacation Family Trendy Shirt T-Shirt","On Cruise Mode T-Shirt",B07TJ5N4Q1,458679,MEDIUM,856,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Vacation%20Family%20Trendy%20Shirt%20T-Shirt,6/2/2026
85,5,2023-07-27,"Yellowstone National Park Vacation Men Women Retro Vintage T-Shirt","Yellowstone National Park Vacation Retro Designs",B0CCYXNRWL,345807,MEDIUM,865,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yellowstone%20National%20Park%20Vacation%20Men%20Women%20Retro%20Vintage%20T-Shirt,6/2/2026
86,5,2024-03-09,"Cool Summer Vacation Men Women Beach Palm Tree T-Shirt","Women & Men Tropical Beach Vacation Co.",B0CXMBD7VG,496708,MEDIUM,870,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cool%20Summer%20Vacation%20Men%20Women%20Beach%20Palm%20Tree%20T-Shirt,6/2/2026
87,5,2025-12-28,"Alaska Cruise 2026 Making Memories Together Vacation Trip T-Shirt","Alaska cruise family vacation 2026",B0GCV4MYF3,487014,HIGH,907,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alaska%20Cruise%202026%20Making%20Memories%20Together%20Vacation%20Trip%20T-Shirt,6/2/2026
88,5,2025-05-23,"Alaska Cruise 2026 Family Friends Vacation Travel Matching T-Shirt","Alaska Cruise 2026 Cruise Family Summer Vacation",B0F9RCRR7N,315520,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alaska%20Cruise%202026%20Family%20Friends%20Vacation%20Travel%20Matching%20T-Shirt,6/2/2026
89,5,2026-01-30,"Family Cruise 2026 Family Cruise Vacation Summer Party T-Shirt","Family Cruise 2026 Family Vacation Summer Party",B0GKPJK3VP,368125,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Cruise%202026%20Family%20Cruise%20Vacation%20Summer%20Party%20T-Shirt,6/2/2026
90,5,2025-12-21,"It's My Birthday Cruise 2026 Family Cruise Vacation Trip T-Shirt","Cruise Birthday Family Cruise 2026 Vacation Tee.",B0GBNLPF46,369969,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It's%20My%20Birthday%20Cruise%202026%20Family%20Cruise%20Vacation%20Trip%20T-Shirt,6/2/2026
91,5,2024-06-27,"Sunset Cool Summer Vacation Men Women Beach Palm Tree T-Shirt","Women & Men Tropical Beach Vacation Co.",B0D87C4DND,337941,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sunset%20Cool%20Summer%20Vacation%20Men%20Women%20Beach%20Palm%20Tree%20T-Shirt,6/2/2026
92,5,2023-10-08,"Board The Ship It's A Birthday Trip Cruise Birthday Vacation T-Shirt","Birthday Cruise Ship Boat Party Accessories Tees.",B0CKPTP17N,398334,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Board%20The%20Ship%20It's%20A%20Birthday%20Trip%20Cruise%20Birthday%20Vacation%20T-Shirt,6/2/2026
93,5,2025-11-25,"Funny Cruise Squad 2026 Summer Vacation Matching Family T-Shirt","Cruise Squad 2026 Summer Trip ship Cruise Costumes",B0G3Y4G2FG,533022,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cruise%20Squad%202026%20Summer%20Vacation%20Matching%20Family%20T-Shirt,6/2/2026
94,5,2026-01-03,"Cousin Crew 2026 Making Memories Family Vacation Camp Kids T-Shirt","Cousin Crew 2026 Making Memories Tee",B0GDVD5XBL,390606,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cousin%20Crew%202026%20Making%20Memories%20Family%20Vacation%20Camp%20Kids%20T-Shirt,6/2/2026
95,5,2025-11-13,"Friends Vacation 2026 Making Memories Group Summer Trip T-Shirt","Friend Vacation 2026 Matching Group Summer Beach",B0G23FCD4H,404501,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Friends%20Vacation%202026%20Making%20Memories%20Group%20Summer%20Trip%20T-Shirt,6/2/2026
96,5,2025-07-20,"Cousin Crew 2026 Summer Vacation Beach Family Trip Matching T-Shirt","Funny Family Reunion Cousin Crew 2026 Squad Picnic",B0FJ7H5J98,461577,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cousin%20Crew%202026%20Summer%20Vacation%20Beach%20Family%20Trip%20Matching%20T-Shirt,6/2/2026
97,5,2026-01-01,"Cousin Crew 2026 Making Memories Family Vacation Camp Kids T-Shirt","Cousin Crew 2026 Making Memories Co",B0GDMCH3PM,419687,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cousin%20Crew%202026%20Making%20Memories%20Family%20Vacation%20Camp%20Kids%20T-Shirt,6/2/2026
98,5,2025-12-14,"My First Cruise 2026 Family Vacation Trip Ship Matching T-Shirt","My First Cruise 2026 First Time Cruise",B0G6X8G6N3,480357,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=My%20First%20Cruise%202026%20Family%20Vacation%20Trip%20Ship%20Matching%20T-Shirt,6/2/2026
99,4,2025-04-05,"Teach I Thought You Said Beach Funny Teacher Summer Vacation T-Shirt","Teacher Summer School Break Beachwear Apparel",B0F3V1HPN1,644338,LOW,374,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Teach%20I%20Thought%20You%20Said%20Beach%20Funny%20Teacher%20Summer%20Vacation%20T-Shirt,6/2/2026
100,4,2025-11-13,"Jamaica 2026 Making Memories Family Trip Summer Together T-Shirt","Jamaican Family Matching Family Trip Jamaica 2026",B0G23V2YPZ,708653,LOW,473,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Jamaica%202026%20Making%20Memories%20Family%20Trip%20Summer%20Together%20T-Shirt,6/2/2026
101,4,2026-04-12,"Husband and Wife Cruising Partners for Life Couples Cruise T-Shirt","Husband Wife Couple Anniversary Cruise Honeymoon",B0GWYDTT4V,618056,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Husband%20and%20Wife%20Cruising%20Partners%20for%20Life%20Couples%20Cruise%20T-Shirt,6/2/2026
102,4,2025-09-10,"Caribbean Cruise 2026 Family Vacation Cruisin’ Together T-Shirt","Caribbean Vacation Family Cruise Outfits",B0FQHX4VSN,611709,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Caribbean%20Cruise%202026%20Family%20Vacation%20Cruisin%E2%80%99%20Together%20T-Shirt,6/2/2026
103,4,2025-09-22,"Girls Trip 2026 Womens Weekend Vacation Matching Besties T-Shirt","Girls Trip 2026 Womens Weekend Vacation Matching T",B0FS1DHW3F,329699,HIGH,2000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Girls%20Trip%202026%20Womens%20Weekend%20Vacation%20Matching%20Besties%20T-Shirt,6/2/2026
104,4,2025-08-01,"Birthday Cruise Squad 2026 Cruise Birthday Party Vacation T-Shirt","Birthday Cruise Squad 2026 Tee Co",B0FKT62J5Z,386058,HIGH,2000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Birthday%20Cruise%20Squad%202026%20Cruise%20Birthday%20Party%20Vacation%20T-Shirt,6/2/2026
105,4,2025-12-21,"Cousin Camp 2026 Family Vacation Summer Camping T-Shirt","Cousin Camp 2026 Summer Vacation Camping",B0GBJSR6F8,421103,HIGH,3000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cousin%20Camp%202026%20Family%20Vacation%20Summer%20Camping%20T-Shirt,6/2/2026
106,4,2026-04-20,"Cousin Camp 2026 Family Vacation Summer Camping T-Shirt","Cousin Camp 2026 Summer Vacation Camping",B0GXWBLS66,409192,HIGH,3000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cousin%20Camp%202026%20Family%20Vacation%20Summer%20Camping%20T-Shirt,6/2/2026
107,4,2025-09-16,"Family Cruise 2026 Family Matching Cruise Vacation Party T-Shirt","Family Cruise 2026 Family Cruise Matching Vacation",B0FR8XYXY1,198356,HIGH,4000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Cruise%202026%20Family%20Matching%20Cruise%20Vacation%20Party%20T-Shirt,6/2/2026
108,4,2025-10-15,"Family Cruise Squad 2026 Group Matching Summer Vacation Trip T-Shirt","Family Cruising 2026 Making Memories Together",B0FWCQV3MD,296973,HIGH,5000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Cruise%20Squad%202026%20Group%20Matching%20Summer%20Vacation%20Trip%20T-Shirt,6/2/2026
109,4,2025-10-11,"Cruise Squad 2026 Summer Vacation Matching Family Cruise T-Shirt","Cruise Squad 2026 Matching Family Cruise T-Shirt",B0FVRSRV22,173738,HIGH,7000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Squad%202026%20Summer%20Vacation%20Matching%20Family%20Cruise%20T-Shirt,6/2/2026
110,4,2026-01-18,"Cruise Squad 2026 Summer Vacation Matching Family Cruise T-Shirt","Cruise Squad 2026 Matching Family Cruise.",B0GHKPFBGS,208170,HIGH,7000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Squad%202026%20Summer%20Vacation%20Matching%20Family%20Cruise%20T-Shirt,6/2/2026
111,4,2026-01-04,"Family Trip Vacation 2026 Matching Summer Group T-Shirt","Family Trip Vacation 2026 Matching Group",B0GDYB69R6,266108,HIGH,8000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Trip%20Vacation%202026%20Matching%20Summer%20Group%20T-Shirt,6/2/2026
112,4,2025-12-30,"Family Vacation 2026 Beach Matching Family Summer Vacation T-Shirt","Family Vacation 2026 Beach Matching Family 2026",B0GD738TJH,239698,HIGH,10000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Vacation%202026%20Beach%20Matching%20Family%20Summer%20Vacation%20T-Shirt,6/2/2026
113,4,2025-09-25,"Family Vacation 2026 Beach Matching Summer Vacation 2026 T-Shirt","Family Vacation 2026 Matching Summer Group 2026",B0FSLF1QNJ,295488,HIGH,10000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Vacation%202026%20Beach%20Matching%20Summer%20Vacation%202026%20T-Shirt,6/2/2026
114,3,2024-12-03,"Family Cruise 2026 Family Matching Cruise Vacation Party T-Shirt","Family Cruise Party Celebration Costume Outfit Co.",B0DPJGF7KH,378118,HIGH,4000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Cruise%202026%20Family%20Matching%20Cruise%20Vacation%20Party%20T-Shirt,6/2/2026
115,3,2021-10-19,"The Go-Go's - Vacation Retro T-Shirt Small","Go-Go's",B09JRPZXCR,428317,HIGH,4000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Go-Go's%20-%20Vacation%20Retro%20T-Shirt%20Small,6/2/2026
116,3,2025-10-19,"Cruise Squad 2026 Family Vacation Matching Group Summer T-Shirt","Matching Group Cruise Squad 2026 Clothing",B0FX1C598M,420985,HIGH,5000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Squad%202026%20Family%20Vacation%20Matching%20Group%20Summer%20T-Shirt,6/2/2026
117,3,2024-09-05,"Family Cruise 2026 Family Matching Cruise Ship Vacation Trip T-Shirt","Cruise Party Vacation Trip Family Matching Outfit.",B0DG6HF162,549293,HIGH,5000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Cruise%202026%20Family%20Matching%20Cruise%20Ship%20Vacation%20Trip%20T-Shirt,6/2/2026
118,3,2026-02-01,"Cruise Squad 2026 Summer Vacation Matching Family Cruise T-Shirt","Cruise Squad 2026 Summer Matching Family Cruise",B0GKY4MRQ4,377508,HIGH,7000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Squad%202026%20Summer%20Vacation%20Matching%20Family%20Cruise%20T-Shirt,6/2/2026
119,3,2025-11-26,"Family Trip Vacation 2026 Matching Summer Group T-Shirt","Family Trip Vacation 2026 Matching Group",B0G42RX9RM,533481,HIGH,8000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Trip%20Vacation%202026%20Matching%20Summer%20Group%20T-Shirt,6/2/2026
120,3,2026-02-09,"Family Cruise 2026 Summer Vacation Matching Family Cruise T-Shirt","Family Cruise 2026 Summer Vacation Matching Group",B0GMJ594RC,492966,HIGH,10000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Cruise%202026%20Summer%20Vacation%20Matching%20Family%20Cruise%20T-Shirt,6/2/2026
121,3,2026-03-12,"Family Vacation 2026 Beach Matching Family Summer Vacation T-Shirt","Family Vacation 2026 Beach Matching Summer 2026",B0GSBGSVCJ,445799,HIGH,10000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Vacation%202026%20Beach%20Matching%20Family%20Summer%20Vacation%20T-Shirt,6/2/2026
122,3,2025-09-03,"Family Trip Vacation 2026 Matching Group T-Shirt","Family Trip Vacation 2026 Matching Summer Group T",B0FPM6STNC,500884,HIGH,10000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Family%20Trip%20Vacation%202026%20Matching%20Group%20T-Shirt,6/2/2026
123,3,2023-06-07,"Splatter T-Shirt","I Love VBS Crew Vacation Bible School Paint",B0C7CXVS8P,319516,HIGH,20000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Splatter%20T-Shirt,6/2/2026
124,3,2026-03-06,"Vacation T-Shirt","Nassau Tie Dye Sea Turtle Bahamas Palm Beach",B0GRDJRDPF,499197,HIGH,70000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vacation%20T-Shirt,6/2/2026
