Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
69,4,2025-01-12,"I Was Normal 3 Golden Retrievers Ago Golden Retriever Dog T-Shirt for Men Women","Funny Dog Owner Novelty Saying Men Women Outfits",B0DSV65HMF,1346454,LOW,164,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Was%20Normal%203%20Golden%20Retrievers%20Ago%20Golden%20Retriever%20Dog%20T-Shirt%20for%20Men%20Women,5/31/2026
70,4,2025-07-31,"Golden Retriever Pumpkin Spice Fall Dog Fall Autumn T-Shirt","Autumn Coffee Cozy Dog Lover Apparel Coffee Latte",B0FKMHN3Z4,1530371,LOW,168,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Pumpkin%20Spice%20Fall%20Dog%20Fall%20Autumn%20T-Shirt,5/31/2026
71,4,2025-06-26,"nope not today golden retriever T-Shirt","nope not today golden retriever shirt",B0FFMS66SQ,1230671,LOW,177,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=nope%20not%20today%20golden%20retriever%20T-Shirt,5/31/2026
72,4,2025-12-30,"Golden Grandma Flowers Grandma of A Golden Retriever Grandma T-Shirt","Cute Grandma Of A Golden Retriever Grandmother",B0GD6D1T7Z,1679918,LOW,184,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Grandma%20Flowers%20Grandma%20of%20A%20Golden%20Retriever%20Grandma%20T-Shirt,5/31/2026
73,4,2021-08-08,"Don´t Stop Retrieving Golden Retriever Dog Retro Vintage T-Shirt","Golden Retriever Clothing Accessories",B098PZSNZQ,1241862,LOW,198,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Don%C2%B4t%20Stop%20Retrieving%20Golden%20Retriever%20Dog%20Retro%20Vintage%20T-Shirt,5/31/2026
74,4,2025-10-17,"God Guns and Goldens American Flag Golden Retriever T-Shirt","Patriotic Golden Retriever Faith Guns USA",B0FWRWMWR2,1107244,LOW,209,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=God%20Guns%20and%20Goldens%20American%20Flag%20Golden%20Retriever%20T-Shirt,5/31/2026
75,4,2023-01-07,"Golden Dad Retro Sunset Golden Retriever Lover Gift Dog Papa T-Shirt","Golden Retriever Clothing Accessories",B0BRVPDMQD,1787910,LOW,220,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Dad%20Retro%20Sunset%20Golden%20Retriever%20Lover%20Gift%20Dog%20Papa%20T-Shirt,5/31/2026
76,4,2025-08-24,"Funny Golden Retriever Jumping on a Trampoline Dog Lover T-Shirt","Humorous Backyard Animals Clothing",B0FNLSYBBM,1345266,LOW,221,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Golden%20Retriever%20Jumping%20on%20a%20Trampoline%20Dog%20Lover%20T-Shirt,5/31/2026
77,4,2024-09-13,"Golden Retriever Lovers Pop Art Mens Golden Retriever Dad T-Shirt","Golden Retriever Dog Lovers Designs",B0DGYQFCWP,1542355,LOW,233,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Lovers%20Pop%20Art%20Mens%20Golden%20Retriever%20Dad%20T-Shirt,5/31/2026
78,4,2024-01-11,"Funny Retro Vintage Surfing A Wave Golden Retriever Lover T-Shirt","Cute Retriever Dog Mom Gifts T Shirts & Hoodies",B0CS3TC22L,1762892,LOW,235,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Retro%20Vintage%20Surfing%20A%20Wave%20Golden%20Retriever%20Lover%20T-Shirt,5/31/2026
79,4,2021-01-03,"Big Stick Energy - Funny Golden Retriever Owner Gift T-Shirt","Funny Golden Retriever Owner Gifts",B08RZ6Q9GZ,1686469,LOW,249,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Big%20Stick%20Energy%20-%20Funny%20Golden%20Retriever%20Owner%20Gift%20T-Shirt,5/31/2026
80,4,2023-03-02,"White English Cream Golden Retriever Simply Golden T-Shirt","Simply Golden",B0BXBC7JYG,1700804,LOW,254,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=White%20English%20Cream%20Golden%20Retriever%20Simply%20Golden%20T-Shirt,5/31/2026
81,4,2020-10-06,"Golden Retriever Dog Lover Cream Retriever Mom Dad T-Shirt Small","Retriever Gifts & Tees",B08KT1PM5J,1930332,LOW,268,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Dog%20Lover%20Cream%20Retriever%20Mom%20Dad%20T-Shirt%20Small,5/31/2026
82,4,2025-05-08,"Golden Retriever Eating Ice Cream Cone Cute Dog T-Shirt","Animals Eating Ice Cream",B0F81C61QL,1948724,LOW,277,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Eating%20Ice%20Cream%20Cone%20Cute%20Dog%20T-Shirt,5/31/2026
83,4,2025-12-28,"Funny Golden Retriever Dog Eating Pizza Meme Retro T-Shirt","Night Street Pizza Animal Art",B0GCWCSYDR,1399766,LOW,281,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Golden%20Retriever%20Dog%20Eating%20Pizza%20Meme%20Retro%20T-Shirt,5/31/2026
84,4,2024-08-11,"Medicine for Happiness Dog Women Men Kids Cute Puppy Funny Black Classic Animal Print Short Sleeve T-Shirt","Cute English Cream Golden White Retriever Gifts",B0DCTW76H8,1705827,LOW,283,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Medicine%20for%20Happiness%20Dog%20Women%20Men%20Kids%20Cute%20Puppy%20Funny%20Black%20Classic%20Animal%20Print%20Short%20Sleeve%20T-Shirt,5/31/2026
85,4,2024-05-23,"Golden Dad White English Cream Golden Retriever Dog Father T-Shirt","White Golden Retriever Dad Father's Day Men Gifts",B0D522G7VV,1347166,LOW,293,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Dad%20White%20English%20Cream%20Golden%20Retriever%20Dog%20Father%20T-Shirt,5/31/2026
86,4,2019-06-17,"Dog Dad Dog Owner Dog Holder Dog Walking Gift T-Shirt","Dogs Owner Animal Lover Dog Breed",B07T67H4C9,972792,LOW,303,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dog%20Dad%20Dog%20Owner%20Dog%20Holder%20Dog%20Walking%20Gift%20T-Shirt,5/31/2026
87,4,2026-02-21,"Funny Golden Retriever Drinking Iced Coffee Lover Humor T-Shirt","Golden Retriever Drinking Iced Coffee Dog Appare",B0GPL8JK5P,638437,LOW,313,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Golden%20Retriever%20Drinking%20Iced%20Coffee%20Lover%20Humor%20T-Shirt,5/31/2026
88,4,2026-01-03,"I Got That Dog in Me Funny Black Lab Labrador Meme Dog Mom T-Shirt","Funny Smoking Dog Meme Cigarette Men Women",B0GDT5PPGD,796364,LOW,334,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Got%20That%20Dog%20in%20Me%20Funny%20Black%20Lab%20Labrador%20Meme%20Dog%20Mom%20T-Shirt,5/31/2026
89,4,2026-02-04,"Vintage 90s Golden Retriever Howling at The Moon Dog Lover T-Shirt","Retro Howling Moon Dog lover Tee",B0GLKCR8H4,742698,LOW,335,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%2090s%20Golden%20Retriever%20Howling%20at%20The%20Moon%20Dog%20Lover%20T-Shirt,5/31/2026
90,4,2024-12-02,"Cute Black Labrador Peeking Pocket Puppy Funny Lab Dog Lover T-Shirt","Black Labrador Gifts",B0DPGP8378,751108,LOW,359,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cute%20Black%20Labrador%20Peeking%20Pocket%20Puppy%20Funny%20Lab%20Dog%20Lover%20T-Shirt,5/31/2026
91,4,2024-01-03,"Wildflower Golden Retriever, Cute Mother's Day Golden Mom T-Shirt","Cute Wildflower Golden Retriever Tees Gifts Womens",B0CRDZH53H,737385,LOW,374,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Wildflower%20Golden%20Retriever%2C%20Cute%20Mother's%20Day%20Golden%20Mom%20T-Shirt,5/31/2026
92,4,2019-12-10,"Funny Anatomy Golden Retriever Dog Lover Men Women Girls Kids T-Shirt","Golden Retriever Clothing & Gifts",B082LRNMDY,776299,LOW,374,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Anatomy%20Golden%20Retriever%20Dog%20Lover%20Men%20Women%20Girls%20Kids%20T-Shirt,5/31/2026
93,4,2026-05-09,"Golden Retriever Drinking Beer Funny Dog Beer Humor T-Shirt","Golden Retriever Drinking Beer Funny Graphic Tees",B0H14STVJ5,801852,LOW,376,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Drinking%20Beer%20Funny%20Dog%20Beer%20Humor%20T-Shirt,5/31/2026
94,4,2026-02-23,"Golden Retriever American Flag Bandana 250th 4th of July T-Shirt","Golden Retriever USA 250th 4th Of July",B0GPQPYXSH,918090,LOW,386,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20American%20Flag%20Bandana%20250th%204th%20of%20July%20T-Shirt,5/31/2026
95,4,2024-02-18,"Golden Retriever Dog Van Gogh Style Starry Night T-Shirt","Golden Retriever Dog Lover Co.",B0CVW3GL6G,910916,LOW,411,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Dog%20Van%20Gogh%20Style%20Starry%20Night%20T-Shirt,5/31/2026
96,4,2020-02-28,"Vintage American Flag World's Best Golden Retriever Dad Gift T-Shirt","Dogs Lover Gifts",B0859V9TXJ,963376,LOW,421,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20American%20Flag%20World's%20Best%20Golden%20Retriever%20Dad%20Gift%20T-Shirt,5/31/2026
97,4,2019-10-24,"Black Pug in Pocket - Cute Dog Lover Gift T-Shirt Small","Dog Lover Gift Apparel",B07ZJGV6GS,974223,LOW,423,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Black%20Pug%20in%20Pocket%20-%20Cute%20Dog%20Lover%20Gift%20T-Shirt%20Small,5/31/2026
98,4,2016-12-26,"Labrador Golden Retriever - The Dogfather Dad Day T-Shirt","R-T-M Lab Lovers",B07MQ8XCXH,818750,LOW,481,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Labrador%20Golden%20Retriever%20-%20The%20Dogfather%20Dad%20Day%20T-Shirt,5/31/2026
99,4,2025-09-03,"Local Boy Black Lab Hunting T-Shirt","Local Boy Black Lab Hunting t -shir t",B0FPLMKSW5,664157,LOW,498,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Local%20Boy%20Black%20Lab%20Hunting%20T-Shirt,5/31/2026
100,4,2020-09-12,"Funny Labrador Retriever Black Lab Fetch Dog Pet Lover Gifts T-Shirt Small","Animal Whisperer Puppy Owner Hunter Kid Men Women",B08HXDD2M6,646115,MEDIUM,501,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Labrador%20Retriever%20Black%20Lab%20Fetch%20Dog%20Pet%20Lover%20Gifts%20T-Shirt%20Small,5/31/2026
101,4,2018-11-27,"Golden Retriever T-Shirt for Kids Boys Girls Sunglasses Pet T-Shirt","Dogs by 14th Floor",B07KX26WYH,951040,MEDIUM,522,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20T-Shirt%20for%20Kids%20Boys%20Girls%20Sunglasses%20Pet%20T-Shirt,5/31/2026
102,4,2018-11-27,"Life is Golden Retriever T-Shirt Women Kids Dog Owner Gift T-Shirt","Dogs by 14th Floor",B07KWZ5NP2,972121,MEDIUM,528,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Life%20is%20Golden%20Retriever%20T-Shirt%20Women%20Kids%20Dog%20Owner%20Gift%20T-Shirt,5/31/2026
103,4,2019-06-12,"Best Doodle Dad Ever - Vintage Dog Golden Doodle Gift T-Shirt","Vintage Golden Doodle Gifts",B07T4C9Q9Y,740984,MEDIUM,531,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Best%20Doodle%20Dad%20Ever%20-%20Vintage%20Dog%20Golden%20Doodle%20Gift%20T-Shirt,5/31/2026
104,4,2023-02-06,"Cute Black Lab Black Labrador Retriever Puppy Dog Mom Animal T-Shirt","Cute Black Labrador Retrieve And Dog Designs",B0BTZX9VJ7,972414,MEDIUM,539,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cute%20Black%20Lab%20Black%20Labrador%20Retriever%20Puppy%20Dog%20Mom%20Animal%20T-Shirt,5/31/2026
105,4,2020-01-02,"Golden Mama Cute Golden Retriever Dog Mom Pet T-Shirt","Crazy Dog Mama Designs",B083FDNCDJ,976670,MEDIUM,556,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Mama%20Cute%20Golden%20Retriever%20Dog%20Mom%20Pet%20T-Shirt,5/31/2026
106,4,2026-05-07,"Golden Retriever American Flag Funny Golden Holding USA Flag T-Shirt","Patriotic Golden Retriever American Flag Apparel",B0GZVNC4D5,943045,MEDIUM,607,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20American%20Flag%20Funny%20Golden%20Holding%20USA%20Flag%20T-Shirt,5/31/2026
107,4,2025-06-02,"Red White and Golden Retriever American Flag 4th Of July Dog T-Shirt","Patriotic Golden Retriever fourth july July Kids",B0FBPLVK12,613157,MEDIUM,689,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Red%20White%20and%20Golden%20Retriever%20American%20Flag%204th%20Of%20July%20Dog%20T-Shirt,5/31/2026
108,4,2025-06-03,"American Flag Golden Retriever USA Retro 4th of July T-Shirt","Golden Retriever 4th Of July man women gifts",B0FBQVBS35,737474,MEDIUM,722,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=American%20Flag%20Golden%20Retriever%20USA%20Retro%204th%20of%20July%20T-Shirt,5/31/2026
109,4,2021-08-21,"Golden Retriever Heartbeat - Golden Retriever T-Shirt","Golden Retriever Dog Lover Clothing",B09D9675N6,883271,MEDIUM,762,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Heartbeat%20-%20Golden%20Retriever%20T-Shirt,5/31/2026
110,4,2018-05-14,"American Flag Dogs and Paws 4th of July Shirt T-Shirt","Hot Dog America",B07D2W9PGV,658014,MEDIUM,784,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=American%20Flag%20Dogs%20and%20Paws%204th%20of%20July%20Shirt%20T-Shirt,5/31/2026
111,4,2025-05-13,"Golden Retriever 4th of july merica T-Shirt","Golden Retriever merica t -shir t",B0F8HC4F59,750168,MEDIUM,827,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%204th%20of%20july%20merica%20T-Shirt,5/31/2026
112,4,2023-11-03,"Just a Girl Who Loves Golden Retrievers Girls Who Love Dogs T-Shirt","Just a Girl Who loves Dogs Store",B0CMH689FM,672134,MEDIUM,851,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20a%20Girl%20Who%20Loves%20Golden%20Retrievers%20Girls%20Who%20Love%20Dogs%20T-Shirt,5/31/2026
113,4,2021-05-26,"Lab Dad Labrador Retriever Dog Owner Father T-Shirt","Lab Dad Apparel & Gifts",B095Y1QQBN,791963,MEDIUM,854,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Lab%20Dad%20Labrador%20Retriever%20Dog%20Owner%20Father%20T-Shirt,5/31/2026
114,4,2020-07-13,"Retro Golden Retriever Funny Dog T-Shirt Small","Catch Some Rays",B08CWG7WXS,679240,HIGH,931,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20Golden%20Retriever%20Funny%20Dog%20T-Shirt%20Small,5/31/2026
115,4,2026-01-20,"250 Years America Anniversary Golden Retriever T-Shirt","Dog 250th anniversary",B0GHQ866L2,737136,HIGH,983,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=250%20Years%20America%20Anniversary%20Golden%20Retriever%20T-Shirt,5/31/2026
116,4,2026-05-20,"America's 250th Anniversary 1776 2026 Golden Retriever Dog T-Shirt","Golden Retriever Dog Lovers 250th Anniversary Tee",B0H2FF1TFC,760887,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=America's%20250th%20Anniversary%201776%202026%20Golden%20Retriever%20Dog%20T-Shirt,5/31/2026
117,4,2026-05-13,"Labrador Retriever America's 250th Anniversary 1776 2026 T-Shirt","Labrador Retriever 4th of July America's 250th Tee",B0H1LST6TK,761488,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Labrador%20Retriever%20America's%20250th%20Anniversary%201776%202026%20T-Shirt,5/31/2026
118,4,2025-10-23,"Golden Retriever Dog Artwork T-Shirt","JustForDogLovers",B0FXHG7NM3,751916,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Dog%20Artwork%20T-Shirt,5/31/2026
119,3,2025-03-23,"Golfer Golden Retriever Dog Dad Golf Lover Father's Day T-Shirt for Men Women","Golfer Dog Dad Golf Lover Tee",B0F2867HKR,2409232,LOW,135,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golfer%20Golden%20Retriever%20Dog%20Dad%20Golf%20Lover%20Father's%20Day%20T-Shirt%20for%20Men%20Women,5/31/2026
120,3,2025-01-12,"Womens I Was Normal 2 Golden Retrievers Ago Golden Retriever Dog V-Neck T-Shirt","Funny Dog Owner Novelty Saying Men Women Outfits",B0DSV6FWRD,2034518,LOW,135,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20I%20Was%20Normal%202%20Golden%20Retrievers%20Ago%20Golden%20Retriever%20Dog%20V-Neck%20T-Shirt,5/31/2026
121,3,2024-01-07,"Official Sleep Shirt Golden Retriever Nightshirt Pajama T-Shirt","Funny Golden Retriever Sleepshirt Nightshirt",B0CRQ8R1PK,2231736,LOW,151,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Official%20Sleep%20Shirt%20Golden%20Retriever%20Nightshirt%20Pajama%20T-Shirt,5/31/2026
122,3,2024-08-10,"Love White English Cream Golden Retriever Mom Dog Puppy T-Shirt","Funny English Cream Golden White Retriever Gifts",B0DCT3SWTR,2106457,LOW,161,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Love%20White%20English%20Cream%20Golden%20Retriever%20Mom%20Dog%20Puppy%20T-Shirt,5/31/2026
123,3,2025-06-16,"White English Cream Golden Retriever Simply Golden T-Shirt","Golden Retriever Lover Gift Co.",B0FDBL86L3,2066148,LOW,254,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=White%20English%20Cream%20Golden%20Retriever%20Simply%20Golden%20T-Shirt,5/31/2026
124,3,2023-11-20,"French Golden Retriever Dog Bless America T-Shirt","Funny Golden Retriever Lover Tee Shirt",B0CNQ8H7JV,2059626,LOW,257,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=French%20Golden%20Retriever%20Dog%20Bless%20America%20T-Shirt,5/31/2026
125,3,2024-05-15,"Best Golden Dad Ever White English Cream Golden Retriever T-Shirt","White Golden Retriever Dad Gifts Father's Day",B0D47MX2LV,2207637,LOW,293,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Best%20Golden%20Dad%20Ever%20White%20English%20Cream%20Golden%20Retriever%20T-Shirt,5/31/2026
126,3,2023-05-26,"Colorful Golden Retriever Art - Dog Owner Canine Lover T-Shirt","Golden Retriever Shirts",B0C6FKYQFT,1656835,LOW,302,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Colorful%20Golden%20Retriever%20Art%20-%20Dog%20Owner%20Canine%20Lover%20T-Shirt,5/31/2026
127,3,2023-12-24,"Golden Retriever T-Shirt Funny Golden Retriever Astronaut Tank Top","Golden Retriever Dog Lovers Tees",B0CQWN56VQ,1109687,LOW,302,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20T-Shirt%20Funny%20Golden%20Retriever%20Astronaut%20Tank%20Top,5/31/2026
128,3,2025-06-09,"Golden Retriever Pop Art Funny Golden Dog Lover Photo Booth T-Shirt","Retro Cute Golden Retriever Portrait Sunglasses",B0FCFLK3L7,1486918,LOW,304,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Pop%20Art%20Funny%20Golden%20Dog%20Lover%20Photo%20Booth%20T-Shirt,5/31/2026
129,3,2021-07-10,"It's Not Dog Hair It's Golden Retriever Glitter Funny Dog T-Shirt","Crazy About Dogs & Puppy Paws Dog Lover Designs",B0993SBF5S,1339838,LOW,305,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It's%20Not%20Dog%20Hair%20It's%20Golden%20Retriever%20Glitter%20Funny%20Dog%20T-Shirt,5/31/2026
130,3,2025-03-03,"My Therapist is a Dog Funny Pet Lover Quote Labrador Therapy T-Shirt","Pet Therapy Humor Cute Labrador Retriever Art",B0DZ31VHWG,1157367,LOW,309,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=My%20Therapist%20is%20a%20Dog%20Funny%20Pet%20Lover%20Quote%20Labrador%20Therapy%20T-Shirt,5/31/2026
131,3,2024-05-01,"Golden Retriever Mom Dad Dog - Funny Alien UFO T-Shirt for Men Women","Alien Golden Retriever Gift for Men & Women",B0D348FNQV,1954277,LOW,309,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Mom%20Dad%20Dog%20-%20Funny%20Alien%20UFO%20T-Shirt%20for%20Men%20Women,5/31/2026
132,3,2026-04-06,"Bruh Golden Retriever Youth Boys Tee Teen Cute Dog Meme T-Shirt","Golden Retriever Gifts Idea Dad Kids Boy",B0GW91MD2K,1081677,LOW,316,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bruh%20Golden%20Retriever%20Youth%20Boys%20Tee%20Teen%20Cute%20Dog%20Meme%20T-Shirt,5/31/2026
133,3,2026-05-21,"Golden Retriever Drinking Beer Funny Dog Meme T-Shirt","Funny Golden Retriever Dog Drinking Beer Meme",B0H2JJSR85,1117218,LOW,320,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Drinking%20Beer%20Funny%20Dog%20Meme%20T-Shirt,5/31/2026
134,3,2026-05-09,"I was Normal Two Golden Retrievers Ago Funny Dog Lover T-Shirt","I Was Normal Two Golden Retrievers Ago Co.",B0H14YKDBP,1290436,LOW,324,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20was%20Normal%20Two%20Golden%20Retrievers%20Ago%20Funny%20Dog%20Lover%20T-Shirt,5/31/2026
135,3,2024-07-28,"White English Cream Golden Retriever Cute 'Simply Golden' T-Shirt","Funny, Cute English Cream Golden Retriever Gifts",B0DBG78HHL,1774538,LOW,325,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=White%20English%20Cream%20Golden%20Retriever%20Cute%20'Simply%20Golden'%20T-Shirt,5/31/2026
136,3,2026-01-16,"Golden Retriever Meme Funny Dog Smoking Cigarette T-Shirt","Smoking Dog Meme Funny Tees",B0GH7HDHY4,1613440,LOW,327,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Golden%20Retriever%20Meme%20Funny%20Dog%20Smoking%20Cigarette%20T-Shirt,5/31/2026
