Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
70,4,2020-09-03,"I Create Magic In The Kitchen - Funny Cuisine Foodie Chef T-Shirt","Funny Chef Cooking Culinary Cook Kitchen Outfits",B08HDC6NZL,2800945,LOW,46,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Create%20Magic%20In%20The%20Kitchen%20-%20Funny%20Cuisine%20Foodie%20Chef%20T-Shirt,6/2/2026
71,4,2021-07-19,"ill Feed All You Fckers Hilarious BBQ Kitchen Cook Grilling T-Shirt","Cooking and Grilling Novelty Birthday Gifts",B099RC8RW5,2201113,LOW,52,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=ill%20Feed%20All%20You%20Fckers%20Hilarious%20BBQ%20Kitchen%20Cook%20Grilling%20T-Shirt,6/2/2026
72,4,2025-04-19,"Cafeteria Crew Colorful Letters with Kitchen Icons T-Shirt","School Lunch Staff Appreciation Fun Food Designs",B0F5N8QFL5,2750317,LOW,58,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cafeteria%20Crew%20Colorful%20Letters%20with%20Kitchen%20Icons%20T-Shirt,6/2/2026
73,4,2019-08-13,"Hell s Kitchen New York City Cool Vintage T-Shirt","American City",B07WGJHBHP,2208174,LOW,65,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Hell%20s%20Kitchen%20New%20York%20City%20Cool%20Vintage%20T-Shirt,6/2/2026
74,4,2025-07-11,"Flour Child Retro Baking Hippie Kitchen Groovy Baker T-Shirt","Peace, Love & Pastry Art",B0FHBTDFB3,3473281,LOW,73,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Flour%20Child%20Retro%20Baking%20Hippie%20Kitchen%20Groovy%20Baker%20T-Shirt,6/2/2026
75,4,2018-12-12,"Official Hell's Kitchen Black Logo T-Shirt T-Shirt","Hell's Kitchen",B07LBHXZHK,3417437,LOW,76,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Official%20Hell's%20Kitchen%20Black%20Logo%20T-Shirt%20T-Shirt,6/2/2026
76,4,2020-02-26,"Kitchen Squad Pan Pride T-Shirt","Kitchen Squad Design For Pansexuals",B0856QRJ8T,2528146,LOW,77,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kitchen%20Squad%20Pan%20Pride%20T-Shirt,6/2/2026
77,4,2026-03-26,"Rage Baking Saves Live Funny Chaos Kitchen Skeleton Baker T-Shirt","Rage Baking Save Live Funny Chaos Kitchen Skeleton",B0GV1DHXKF,2634014,LOW,86,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rage%20Baking%20Saves%20Live%20Funny%20Chaos%20Kitchen%20Skeleton%20Baker%20T-Shirt,6/2/2026
78,4,2022-07-02,"Powered By Frijoles Cinco De Mayo Mexican Kitchen Beans Food T-Shirt","Powered By Frijoles Pinto Beans",B0B5MX4BM1,2953272,LOW,86,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Powered%20By%20Frijoles%20Cinco%20De%20Mayo%20Mexican%20Kitchen%20Beans%20Food%20T-Shirt,6/2/2026
79,4,2019-08-26,"NYC Borough Hell's Kitchen Manhattan New York T-Shirt","Hell's Kitchen Manhattan NY Souvenirs & Gifts",B07WZHLW69,2865126,LOW,86,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=NYC%20Borough%20Hell's%20Kitchen%20Manhattan%20New%20York%20T-Shirt,6/2/2026
80,4,2026-04-08,"Rage Baking Saves Live Funny Chaos Kitchen Skeleton Baker T-Shirt","Funny Skeleton Baker Baking Tees",B0GWGXTMYD,3688703,LOW,86,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rage%20Baking%20Saves%20Live%20Funny%20Chaos%20Kitchen%20Skeleton%20Baker%20T-Shirt,6/2/2026
81,4,2024-08-22,"Smokin' Meats and Clapping Cheeks, Kitchen Chef T-Shirt","Kitchen Chef, Funny Cook",B0DDXV94HY,2189724,LOW,87,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Smokin'%20Meats%20and%20Clapping%20Cheeks%2C%20Kitchen%20Chef%20T-Shirt,6/2/2026
82,4,2024-03-28,"Mise en Place Mastery - Chef's Kitchen T-Shirt","Culinary Precision Apparel Men Women Tees & Gifts",B0CZC9DR8N,3965098,LOW,91,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mise%20en%20Place%20Mastery%20-%20Chef's%20Kitchen%20T-Shirt,6/2/2026
83,4,2021-05-26,"Chef Dabbing Chief Cook Culinary Sous-Chef Cuisine Kitchen T-Shirt Small","Chef Chief Cook Apparel",B095XQQ82P,1856818,LOW,119,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chef%20Dabbing%20Chief%20Cook%20Culinary%20Sous-Chef%20Cuisine%20Kitchen%20T-Shirt%20Small,6/2/2026
84,4,2024-07-08,"Positano Amalia Coast Italian Lemons Italy T-Shirt","Vintage Italian Lemons Souvenirs",B0D9377MDB,1007753,LOW,182,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Positano%20Amalia%20Coast%20Italian%20Lemons%20Italy%20T-Shirt,6/2/2026
85,4,2024-03-03,"Vintage Distressed Nautical Grungy Navy Blue Anchor Rope Art T-Shirt","navy blue vintage distressed boating sail anchor",B0CWZ8GGWR,1035152,LOW,251,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Distressed%20Nautical%20Grungy%20Navy%20Blue%20Anchor%20Rope%20Art%20T-Shirt,6/2/2026
86,4,2024-02-28,"The Heart of School Beats in The Kitchen Cafeteria T-Shirt","Cook Lunch Lady Job Food Tray Cafeteria Worker",B0CWP29119,1009076,LOW,289,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Heart%20of%20School%20Beats%20in%20The%20Kitchen%20Cafeteria%20T-Shirt,6/2/2026
87,4,2025-12-10,"Spread Frosting Not Hate - Funny Baking Lovers Baker Kitchen T-Shirt","Baker Lover Gift Co.",B0G64VT891,1944784,LOW,297,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Spread%20Frosting%20Not%20Hate%20-%20Funny%20Baking%20Lovers%20Baker%20Kitchen%20T-Shirt,6/2/2026
88,4,2023-05-14,"Needs Salt Funny Cooking Master Cook Joke Restaurant Chef T-Shirt","Chefs In The Kitchen Co.",B0C574HPKW,821635,LOW,303,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Needs%20Salt%20Funny%20Cooking%20Master%20Cook%20Joke%20Restaurant%20Chef%20T-Shirt,6/2/2026
89,4,2025-12-14,"Funny Meme Cooking Retro Bruh Let Me Cook Mom Dad Kitchen T-Shirt","Bruh Let me Cook Boys girls Chef Hat",B0G6XNCYRZ,845770,LOW,306,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Meme%20Cooking%20Retro%20Bruh%20Let%20Me%20Cook%20Mom%20Dad%20Kitchen%20T-Shirt,6/2/2026
90,4,2025-11-01,"Funny Local Sourdough Dealer Cottagecore Bread Lover Design T-Shirt","N/A",B0FYZ1M4WB,777662,LOW,309,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Local%20Sourdough%20Dealer%20Cottagecore%20Bread%20Lover%20Design%20T-Shirt,6/2/2026
91,4,2025-11-01,"Funny Local Sourdough Dealer Cottagecore Bread Lover Design T-Shirt","N/A",B0FYZ7LR56,827711,LOW,309,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Local%20Sourdough%20Dealer%20Cottagecore%20Bread%20Lover%20Design%20T-Shirt,6/2/2026
92,4,2018-05-03,"Needs Salt - Funny Cooking Baking Foodie T-Shirt","Chef T Shirt and Sous Chef Gifts",B07CTZ29M8,615237,LOW,310,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Needs%20Salt%20-%20Funny%20Cooking%20Baking%20Foodie%20T-Shirt,6/2/2026
93,4,2022-08-11,"Peace, Love Cooking Retro Cooking Lover Chef Food Lover T-Shirt","Peace, Love And Cooking Retro Cooking",B0B9C3MH92,621786,LOW,325,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Peace%2C%20Love%20Cooking%20Retro%20Cooking%20Lover%20Chef%20Food%20Lover%20T-Shirt,6/2/2026
94,4,2024-05-23,"Strawberry Dinosaur Artwork Funny Dino Strawberry Fruit T-Shirt","Cute Strawberry Animals",B0D52HKXSM,813534,LOW,337,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Strawberry%20Dinosaur%20Artwork%20Funny%20Dino%20Strawberry%20Fruit%20T-Shirt,6/2/2026
95,4,2024-09-25,"Cool Chef Art for Men Women Restaurant Cook Male Home Chef T-Shirt","Best Chef Gift Culinary Cook Accessories & Stuff",B0DHY5DNVF,678143,LOW,351,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cool%20Chef%20Art%20for%20Men%20Women%20Restaurant%20Cook%20Male%20Home%20Chef%20T-Shirt,6/2/2026
96,4,2017-12-04,"Funny Cook T-Shirt - Line Cook Tee - Chef Gift","Fun Chef Tee Shirts",B0785FCRY9,991243,LOW,360,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cook%20T-Shirt%20-%20Line%20Cook%20Tee%20-%20Chef%20Gift,6/2/2026
97,4,2019-02-13,"Vintage New Orleans Louisiana La T-Shirt Love Gift Souvenir T-Shirt","Vintage New Orleans .",B07NQ8PYWD,715749,LOW,364,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20New%20Orleans%20Louisiana%20La%20T-Shirt%20Love%20Gift%20Souvenir%20T-Shirt,6/2/2026
98,4,2021-11-19,"Funny Chef Art Men Women Restaurant Kitchen Food Cooking T-Shirt","Best Chef Gift Culinary Cook Stuff & Accessories",B09M9CHRKH,695353,LOW,381,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Chef%20Art%20Men%20Women%20Restaurant%20Kitchen%20Food%20Cooking%20T-Shirt,6/2/2026
99,4,2026-01-05,"Les Sardines Tinned Fish Retro for Men Women T-Shirt","Retro Sardines Tin Vintage Food Art",B0GF36V723,686295,LOW,389,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Les%20Sardines%20Tinned%20Fish%20Retro%20for%20Men%20Women%20T-Shirt,6/2/2026
100,4,2021-05-07,"Chef Your Opinion was Not in The Recipe Funny Cook Cooking T-Shirt","Chef Cooking Clothes Co.",B094CNPG9J,908378,LOW,402,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chef%20Your%20Opinion%20was%20Not%20in%20The%20Recipe%20Funny%20Cook%20Cooking%20T-Shirt,6/2/2026
101,4,2024-12-12,"Y'all Need Cookies Funny Cookies Dealer Baking Bake Baker T-Shirt","Y'all Need Cookies Funny Cookies Bake Baker",B0DQ7M1L5B,680927,LOW,426,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Y'all%20Need%20Cookies%20Funny%20Cookies%20Dealer%20Baking%20Bake%20Baker%20T-Shirt,6/2/2026
102,4,2026-04-18,"Funny German Shepherd Dog Where are You Going GSD T-Shirt","GSD Shadow Pet Apparel",B0GXQB7V6P,666864,LOW,462,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20German%20Shepherd%20Dog%20Where%20are%20You%20Going%20GSD%20T-Shirt,6/2/2026
103,4,2021-11-15,"Lifestyle with italian flag T-Shirt","La Dolce Vita I Italian",B09LVTGP1H,694667,LOW,463,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Lifestyle%20with%20italian%20flag%20T-Shirt,6/2/2026
104,4,2023-06-22,"Real Men Stay Out of The Kitchen Funny Pickleball Vintage T-Shirt","funny Pickleball design",B0C91TG5LH,795305,MEDIUM,574,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Real%20Men%20Stay%20Out%20of%20The%20Kitchen%20Funny%20Pickleball%20Vintage%20T-Shirt,6/2/2026
105,4,2025-10-06,"Funny Chef Design for Men Women Cooking Lovers Culinary Chef T-Shirt","Best Chef Gift Culinary Cook Accessories & Stuff",B0FTZ5SBVL,700601,MEDIUM,648,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Chef%20Design%20for%20Men%20Women%20Cooking%20Lovers%20Culinary%20Chef%20T-Shirt,6/2/2026
106,4,2025-08-07,"I Baked You Some Shut The Fucupcakes T-Shirt","Funny Sarcastic Retro Humor Baking",B0FLKGSXML,673782,MEDIUM,874,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Baked%20You%20Some%20Shut%20The%20Fucupcakes%20T-Shirt,6/2/2026
107,4,2024-11-28,"Not Today I Have Pickleball Funny Player Design Pickle Ball T-Shirt","Funny Pickleball Shirts for Women Men Kids Parents",B0DP85DHPR,689846,HIGH,905,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Not%20Today%20I%20Have%20Pickleball%20Funny%20Player%20Design%20Pickle%20Ball%20T-Shirt,6/2/2026
108,4,2023-08-28,"for Cooks T-Shirt","Yes Chef Funny Restaurant Kitchen Staff Sayings",B0CGRNXJBQ,818642,HIGH,938,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=for%20Cooks%20T-Shirt,6/2/2026
109,4,2026-02-21,"Pickle Ball Design for Men Women Pickleball Player T-Shirt","Funny Outfits for Pickleball Lovers",B0GPHY2CLL,762037,HIGH,980,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickle%20Ball%20Design%20for%20Men%20Women%20Pickleball%20Player%20T-Shirt,6/2/2026
110,4,2025-05-21,"Sardines Tinned Fish Retro Graphic for Men Women T-Shirt","Retro Sardines Tin Vintage Food Art Tee",B0F9F53K5B,715134,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sardines%20Tinned%20Fish%20Retro%20Graphic%20for%20Men%20Women%20T-Shirt,6/2/2026
111,3,2021-05-17,"Chef Magic Kitchen Chief Cook Hat Culinary Sous-Chef Cuisine T-Shirt","Chef Chief Cook Apparel",B0954CZJFP,2925407,LOW,102,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chef%20Magic%20Kitchen%20Chief%20Cook%20Hat%20Culinary%20Sous-Chef%20Cuisine%20T-Shirt,6/2/2026
112,3,2022-02-05,"Cooking Squad Team Kitchen Friends Culinary Cook T-Shirt","Chef Gifts & Accessories",B09RTTP3BP,2794460,LOW,104,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cooking%20Squad%20Team%20Kitchen%20Friends%20Culinary%20Cook%20T-Shirt,6/2/2026
113,3,2024-06-16,"Im The Legendary Dishwasher Kitchen Dishwasher T-Shirt","Dishwasher Kitchen Assistant Dishwashing Designs",B0D77SRCYZ,3757107,LOW,113,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Im%20The%20Legendary%20Dishwasher%20Kitchen%20Dishwasher%20T-Shirt,6/2/2026
114,3,2021-05-08,"Chef Dabbing Culinary Sous-Chef Cuisine Kitchen Chief Cook T-Shirt Small","Chef Chief Cook Apparel",B094GMWQL2,2945382,LOW,121,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chef%20Dabbing%20Culinary%20Sous-Chef%20Cuisine%20Kitchen%20Chief%20Cook%20T-Shirt%20Small,6/2/2026
115,3,2021-03-09,"Kitchen Boss White Chef T-Shirt","Kitchen Cooking and Chef Clothing",B08YGJ6QK8,3960824,LOW,123,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kitchen%20Boss%20White%20Chef%20T-Shirt,6/2/2026
116,3,2024-02-25,"Men and Women - Kitchen Octopus Chef T-Shirt","Chef Apparel & Accessories",B0CWDTTRNT,2582555,LOW,125,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Men%20and%20Women%20-%20Kitchen%20Octopus%20Chef%20T-Shirt,6/2/2026
117,3,2023-09-29,"Rules for the Kitchen: Chef is Right - Chef T-Shirt","Funny Chef Cooking Gifts Culinary Cook FIDIMA",B0CK4Q8GK5,2630670,LOW,132,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rules%20for%20the%20Kitchen%3A%20Chef%20is%20Right%20-%20Chef%20T-Shirt,6/2/2026
118,3,2024-11-19,"Cook Yes Chef! Present Restaurant Life Kitchen Cooking T-Shirt","Cook For Foodie",B0DNLL7MWH,3392885,LOW,134,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cook%20Yes%20Chef!%20Present%20Restaurant%20Life%20Kitchen%20Cooking%20T-Shirt,6/2/2026
119,3,2024-08-27,"HELL’S KITCHEN 10036 NEW YORK CITY / NYC Athletic Design T-Shirt","Hell’s Kitchen New York NY 10036 Athletic Designs",B0DFB4XFSD,3003325,LOW,138,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=HELL%E2%80%99S%20KITCHEN%2010036%20NEW%20YORK%20CITY%20%2F%20NYC%20Athletic%20Design%20T-Shirt,6/2/2026
120,3,2018-10-06,"Spork Enthusiast Kitchen Women's Men's Funny T-Shirt","Spork Camp Kitchen Gifts and Tees",B07J3HG4VM,2536140,LOW,145,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Spork%20Enthusiast%20Kitchen%20Women's%20Men's%20Funny%20T-Shirt,6/2/2026
121,3,2025-10-12,"Womens Heart of School Beats in Kitchen Crew Lunch Lady Cafeteria V-Neck T-Shirt","Cook Cafeteria Worker Food Tray Lunch Lady Job",B0FVVRJ645,3041796,LOW,150,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Heart%20of%20School%20Beats%20in%20Kitchen%20Crew%20Lunch%20Lady%20Cafeteria%20V-Neck%20T-Shirt,6/2/2026
122,3,2026-03-28,"Kitchen Designer Kitchen Planning Home Design Definition T-Shirt","Kitchen Design Studio",B0GV8QQPGM,4065549,LOW,167,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kitchen%20Designer%20Kitchen%20Planning%20Home%20Design%20Definition%20T-Shirt,6/2/2026
123,3,2023-11-23,"Pickleball Kitchen is Closed Pickleball Net Closed T-Shirt","Pickleball Kitchen Closed Paddleball Kitchen",B0CNVD3G86,2212008,LOW,176,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickleball%20Kitchen%20is%20Closed%20Pickleball%20Net%20Closed%20T-Shirt,6/2/2026
124,3,2017-08-12,"Pierogi Time Polish Food Polish Kitchen Poland Polska T-Shirt","Polish Heritage Gifts",B07KNZ4FKQ,2301492,LOW,179,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pierogi%20Time%20Polish%20Food%20Polish%20Kitchen%20Poland%20Polska%20T-Shirt,6/2/2026
125,3,2020-01-19,"Kitchen Utensils Design Chef Culinary Outfit T-Shirt","Cooking Lovers Gifts for Mens, Womens and Kids",B084259M9K,3683584,LOW,185,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kitchen%20Utensils%20Design%20Chef%20Culinary%20Outfit%20T-Shirt,6/2/2026
126,3,2020-08-03,"T-Shirt","Kitchen Ninja Cooking",B08F5X3C74,3657990,LOW,193,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kitchen%20Ninja%20Cooking%20t-shirt,6/2/2026
127,3,2026-03-18,"Baking It's How I Hug Cute Baker Pastry Chef Sweet Kitchen T-Shirt","Funny Hug Baking Baker Food Kitchen Pastry Lovers",B0GSZLK5XQ,2452115,LOW,206,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Baking%20It's%20How%20I%20Hug%20Cute%20Baker%20Pastry%20Chef%20Sweet%20Kitchen%20T-Shirt,6/2/2026
128,3,2025-12-24,"Pickleball Meme Dink Hard Stay Out of the Kitchen T-Shirt","Pickleball 67 Meme",B0GCC6CVMC,2646892,LOW,214,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickleball%20Meme%20Dink%20Hard%20Stay%20Out%20of%20the%20Kitchen%20T-Shirt,6/2/2026
129,3,2024-04-19,"Lady What's for Lunch? Cooking and Kitchen Tie Dye T-Shirt","What's For Lunch Lady",B0D28MY22W,2332967,LOW,220,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Lady%20What's%20for%20Lunch%3F%20Cooking%20and%20Kitchen%20Tie%20Dye%20T-Shirt,6/2/2026
130,3,2021-11-16,"Vintage Merry Mushrooms, 70s Retro Kitchen T-Shirt","Merry Mushrooms",B09LYTVH48,3170927,LOW,225,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Merry%20Mushrooms%2C%2070s%20Retro%20Kitchen%20T-Shirt,6/2/2026
131,3,2024-04-26,"Vintage Best Kitchen Supervisor Ever T-Shirt","Vintage Kitchen Supervisor Job",B0D2PXTQ2T,3571157,LOW,229,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Best%20Kitchen%20Supervisor%20Ever%20T-Shirt,6/2/2026
132,3,2025-07-30,"School Kitchen Staff T-Shirt – The Heart of The School T-Shirt","The Heart of the School Beats in the Kitchen",B0FKHLGRQV,3523240,LOW,233,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=School%20Kitchen%20Staff%20T-Shirt%20%E2%80%93%20The%20Heart%20of%20The%20School%20T-Shirt,6/2/2026
133,3,2024-05-07,"Retro 70s Kitchen Designer Job Title T-Shirt","Vintage Kitchen Designer Job",B0D3GWTGV8,4003779,LOW,240,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%2070s%20Kitchen%20Designer%20Job%20Title%20T-Shirt,6/2/2026
134,3,2026-01-29,"Cook Free Or Die Chef Skull Kitchen Humor for Girls Long Sleeve T-Shirt","Chef Skull Cooking Funny Culinary Kitchen Humor",B0GKJDW4Q6,3690526,LOW,242,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cook%20Free%20Or%20Die%20Chef%20Skull%20Kitchen%20Humor%20for%20Girls%20Long%20Sleeve%20T-Shirt,6/2/2026
135,3,2020-09-01,"Heard Funny Restaurant Kitchen Design T-Shirt","Heard Restaurant Tees",B08H6GVXQB,3722362,LOW,246,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Heard%20Funny%20Restaurant%20Kitchen%20Design%20T-Shirt,6/2/2026
136,3,2020-01-04,"Pickleball Real Women Stay Out Of The Kitchen - Food Gift T-Shirt","Funny Pickleball Shirts",B083HF9ND5,3512779,LOW,247,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickleball%20Real%20Women%20Stay%20Out%20Of%20The%20Kitchen%20-%20Food%20Gift%20T-Shirt,6/2/2026
137,3,2024-01-04,"Kitchen Coordinator Tshirt Funny Job T-Shirt","Kitchen Coordinator Shirts Gifts Tee",B0CRHRS851,3187490,LOW,262,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kitchen%20Coordinator%20Tshirt%20Funny%20Job%20T-Shirt,6/2/2026
138,3,2026-01-06,"Messy Kitchen Happy Baker Funny Sourdough Bread Baking Goose T-Shirt","N/A",B0GF7RCT1D,2645564,LOW,265,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Messy%20Kitchen%20Happy%20Baker%20Funny%20Sourdough%20Bread%20Baking%20Goose%20T-Shirt,6/2/2026
