Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
69,4,2023-02-09,"Funny Pickleball Makes Me Say Bad Words Pickleball Players T-Shirt","Pickleball Funny Saying Gifts",B0BV9G11XQ,997211,MEDIUM,688,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Pickleball%20Makes%20Me%20Say%20Bad%20Words%20Pickleball%20Players%20T-Shirt,5/24/2026
70,4,2026-04-13,"Pickleball Graphic Tee - Stay Out of The Kitchen T-Shirt","Court Craft Athletics",B0GX2RWD1G,600169,MEDIUM,703,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickleball%20Graphic%20Tee%20-%20Stay%20Out%20of%20The%20Kitchen%20T-Shirt,5/24/2026
71,4,2024-06-03,"Funny Pickleball Big Dink Energy Vintage T-Shirt","Funny Pickleball T Shirts Big Dink Energy Mom Dad",B0D5YCLQRY,979768,MEDIUM,733,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Pickleball%20Big%20Dink%20Energy%20Vintage%20T-Shirt,5/24/2026
72,4,2026-04-16,"Maybe Pickleball is Addicted to Me Funny Pickle Ball Lover T-Shirt","Kami Pickleball Lover Tees.",B0GXCLJX3B,819549,MEDIUM,741,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Maybe%20Pickleball%20is%20Addicted%20to%20Me%20Funny%20Pickle%20Ball%20Lover%20T-Shirt,5/24/2026
73,4,2021-09-01,"I Love Pickleball Watercolors Funny Pickleball Girl Player T-Shirt","Funny Pickleball Apparel Gift",B09F6JHK1T,680892,MEDIUM,756,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Love%20Pickleball%20Watercolors%20Funny%20Pickleball%20Girl%20Player%20T-Shirt,5/24/2026
74,4,2022-12-07,"Red Friday Military We Wear Red Support Our Troops US Flag T-Shirt","We Wear Red On Friday Military Support Our troops",B0BP9N8YP1,650666,MEDIUM,772,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Red%20Friday%20Military%20We%20Wear%20Red%20Support%20Our%20Troops%20US%20Flag%20T-Shirt,5/24/2026
75,4,2022-05-01,"On Friday We Wear Red Friday Military Support Troops US Flag T-Shirt","Red Friday Military Wear Red Support troops",B09Z9QG3CJ,923841,MEDIUM,784,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=On%20Friday%20We%20Wear%20Red%20Friday%20Military%20Support%20Troops%20US%20Flag%20T-Shirt,5/24/2026
76,4,2022-03-09,"On Friday We Wear Red Friday Military Support Troops US Flag T-Shirt","On Friday We Wear Red Friday Military Support troo",B09V4WB95R,888759,MEDIUM,803,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=On%20Friday%20We%20Wear%20Red%20Friday%20Military%20Support%20Troops%20US%20Flag%20T-Shirt,5/24/2026
77,4,2024-04-12,"Addicted Pickleball Player T-Shirt","Pickleball Apparel",B0D1LKQMQR,710382,MEDIUM,856,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Addicted%20Pickleball%20Player%20T-Shirt,5/24/2026
78,4,2024-02-26,"Funny Pickle Ball T-Shirt","are you staring at my balls",B0CWG8ZBV6,637893,HIGH,915,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Pickle%20Ball%20T-Shirt,5/24/2026
79,4,2025-04-06,"Best Dink'n Dad Ever Funny Pickleball T-Shirt","Best Dink'n Dad Ever Pickleball Tee",B0F3VT324W,818425,HIGH,938,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Best%20Dink'n%20Dad%20Ever%20Funny%20Pickleball%20T-Shirt,5/24/2026
80,4,2024-12-05,"Pickleball Player Funny Gifts for Men Women Pickleball Lover T-Shirt","Pickleball Meme Apparel Gifts Graphic Tees",B0DPMMDBVY,679274,HIGH,958,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickleball%20Player%20Funny%20Gifts%20for%20Men%20Women%20Pickleball%20Lover%20T-Shirt,5/24/2026
81,4,2022-04-05,"Vintage Retro Pickleball Player T-Shirt Small","Hobby Tennis-Sportarten Ballsportart",B09X6YFDXG,876513,HIGH,978,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Retro%20Pickleball%20Player%20T-Shirt%20Small,5/24/2026
82,4,2025-04-29,"Funny Pickle Playing Pickleball Pun Cool Pickleball Players T-Shirt","Funny Pickleball Sayings Design Tee",B0F6TMTRFF,716671,HIGH,990,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Pickle%20Playing%20Pickleball%20Pun%20Cool%20Pickleball%20Players%20T-Shirt,5/24/2026
83,4,2024-11-02,"It was in Funny Pickleball Player Paddleball Lover T-Shirt","Women Mens Funny Pickleball Coach",B0DLSVKF99,692138,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It%20was%20in%20Funny%20Pickleball%20Player%20Paddleball%20Lover%20T-Shirt,5/24/2026
84,4,2024-01-26,"Mens Never Underestimate an Old Man with A Pickleball Paddle T-Shirt","Retro Pickleball Clothes, Funny Pickleball Outfits",B0CTCYQTPP,690730,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mens%20Never%20Underestimate%20an%20Old%20Man%20with%20A%20Pickleball%20Paddle%20T-Shirt,5/24/2026
85,4,2023-04-14,"Cool Stylized Pickleball with Paddles and Ball Pickleball T-Shirt","Dibble Dabble Designs Pickleball",B0C2JT5HM5,908525,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cool%20Stylized%20Pickleball%20with%20Paddles%20and%20Ball%20Pickleball%20T-Shirt,5/24/2026
86,4,2020-09-28,"Men's Running, Jogger, Boy Runner T-Shirt","Whyitsme Design",B08KCRVFWL,584977,HIGH,2000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Men's%20Running%2C%20Jogger%2C%20Boy%20Runner%20T-Shirt,5/24/2026
87,3,2023-12-11,"EDM Rave Funny DJ Techno House Music T-Shirt","Hot Girls Love Dubstep",B0CPYWXYKL,1030345,MEDIUM,544,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=EDM%20Rave%20Funny%20DJ%20Techno%20House%20Music%20T-Shirt,5/24/2026
88,3,2024-05-29,"Funny Pickles Playing Pickleball Pickle Ball Women Men Sport T-Shirt","Funny Pickles Playing Pickleball Pickle Ball Sport",B0D5GM4HKC,1016335,HIGH,979,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Pickles%20Playing%20Pickleball%20Pickle%20Ball%20Women%20Men%20Sport%20T-Shirt,5/24/2026
89,3,2024-10-26,"Sports Polo T-Shirt","Gifts of Polo Apparel & Accesories",B0DL3RNSN2,400134,HIGH,7000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sports%20Polo%20T-Shirt,5/24/2026
90,2,2025-10-29,"Pickle Squad Pickles Team T-Shirt","Pickles Cucumber",B0FY7NR448,782210,HIGH,6000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Pickle%20Squad%20Pickles%20Team%20T-Shirt,5/24/2026
91,2,2022-12-20,"Dogs Lovers Tank Top","pickleball and dogs because therapy is expensive",B0BQLBYGDP,602217,HIGH,50000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dogs%20Lovers%20Tank%20Top,5/24/2026
